algoritmo,caracteres,bits_datos,bits_trama,overhead,tasa_error,errores_introducidos,resultado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,4,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,4,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,1,detectado
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,3,detectado
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,0,correcto
crc32,4,32,64,1.0,0.02,2,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,6,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,6,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,7,detectado
crc32,4,32,64,1.0,0.05,8,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,10,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,6,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,0,correcto
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,6,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,0,correcto
crc32,4,32,64,1.0,0.05,6,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,5,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,4,32,64,1.0,0.05,1,detectado
crc32,4,32,64,1.0,0.05,4,detectado
crc32,4,32,64,1.0,0.05,3,detectado
crc32,4,32,64,1.0,0.05,2,detectado
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,1,detectado
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.0005,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,2,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,2,detectado
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,0,correcto
crc32,16,128,160,0.25,0.001,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,3,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,4,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,3,detectado
crc32,16,128,160,0.25,0.005,3,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,4,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,3,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,2,detectado
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
crc32,16,128,160,0.25,0.005,3,detectado
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,0,correcto
crc32,16,128,160,0.25,0.005,1,detectado
